Name,Platform,Year_of_Release,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Critic_Score,Critic_Count,User_Score,User_Count,Developer,Rating,Is_Hit,Hit_Status
Dark Angel: Vampire Apocalypse,PS2,2001,Role-Playing,Metro 3D,0.04,0.03,0.0,0.01,0.09,53,9.0,5.6,5.0,Metro3D,T,0,Thường
Damnation,PS3,2009,Shooter,Codemasters,0.07,0.01,0.0,0.01,0.09,36,36.0,2.8,40.0,Blue Omega,M,0,Thường
Supreme Commander,X360,2008,Strategy,505 Games,0.07,0.01,0.0,0.01,0.09,56,24.0,5.7,19.0,Hellbent Games,E10+,0,Thường
Transworld Snowboarding,XB,2002,Sports,Atari,0.07,0.02,0.0,0.0,0.09,74,14.0,9.2,14.0,Housemarque,T,0,Thường
World Soccer Winning Eleven 8 International,XB,2004,Sports,Konami Digital Entertainment,0.07,0.02,0.0,0.0,0.09,90,25.0,8.4,11.0,KCET,E,0,Thường
Sniper Elite,XB,2005,Shooter,Ubisoft,0.07,0.02,0.0,0.0,0.09,77,25.0,8.5,11.0,Rebellion,M,0,Thường
Mahjong Cub3D,3DS,2011,Puzzle,Sunsoft,0.07,0.0,0.02,0.0,0.09,67,11.0,5.3,4.0,SunSoft,E,0,Thường
Test Drive: Eve of Destruction,XB,2004,Racing,Atari,0.07,0.02,0.0,0.0,0.09,72,28.0,8.7,7.0,Monster Games Inc.,T,0,Thường
Blazblue: Continuum Shift Extend,PS3,2011,Fighting,PQube,0.0,0.0,0.09,0.0,0.09,73,6.0,7.5,27.0,Arc System Works,T,0,Thường
Crimson Sea,XB,2002,Action,Tecmo Koei,0.04,0.01,0.04,0.0,0.09,78,19.0,8.2,10.0,Koei,T,0,Thường
Red Bull BC One,DS,2008,Misc,Playlogic Game Factory,0.08,0.0,0.0,0.01,0.09,48,15.0,5.3,8.0,Smack Down Productions,E,0,Thường
The Weakest Link,PS,2001,Misc,Activision,0.05,0.03,0.0,0.01,0.09,63,7.0,7.2,6.0,"Activision, Traveller's Tales",E,0,Thường
Viewtiful Joe: Red Hot Rumble,PSP,2006,Action,Capcom,0.08,0.0,0.0,0.01,0.09,63,24.0,6.3,6.0,Clover Studio,T,0,Thường
Wolfenstein: The Old Blood,PC,2015,Action,Bethesda Softworks,0.0,0.08,0.0,0.0,0.09,76,30.0,7.6,338.0,MachineGames,M,0,Thường
GRID Autosport,X360,2014,Racing,Codemasters,0.03,0.05,0.0,0.01,0.09,75,15.0,6.0,56.0,Codemasters,E,0,Thường
Ikaruga,GC,2003,Shooter,Atari,0.07,0.02,0.0,0.0,0.09,85,52.0,8.5,42.0,Treasure,E,0,Thường
The Suffering: Ties That Bind,XB,2005,Action,Midway Games,0.07,0.02,0.0,0.0,0.09,76,36.0,9.1,8.0,Surreal Software,M,0,Thường
Nobunaga's Ambition: Iron Triangle,PS2,2006,Strategy,Tecmo Koei,0.04,0.03,0.0,0.01,0.09,76,8.0,8.0,7.0,Koei,E10+,0,Thường
The Mummy: Tomb of the Dragon Emperor,Wii,2008,Action,Vivendi Games,0.08,0.0,0.0,0.01,0.09,39,7.0,6.4,5.0,Eurocom Entertainment Software,T,0,Thường
Knights in the Nightmare,PSP,2010,Role-Playing,Atlus,0.06,0.0,0.02,0.01,0.09,75,10.0,7.7,7.0,Sting,T,0,Thường
Terraria,3DS,2016,Action,505 Games,0.0,0.04,0.05,0.0,0.09,71,6.0,7.1,21.0,Re-Logic,T,0,Thường
Digimon World 4,GC,2005,Role-Playing,Namco Bandai Games,0.07,0.02,0.0,0.0,0.09,55,4.0,8.1,19.0,Bandai,E,0,Thường
Spectral Force 3,X360,2006,Role-Playing,Idea Factory,0.08,0.0,0.0,0.01,0.09,59,16.0,7.5,19.0,Xpec,T,0,Thường
Ty the Tasmanian Tiger 3: Night of the Quinkan,GC,2005,Action,Activision,0.07,0.02,0.0,0.0,0.09,68,11.0,8.0,9.0,Krome Studios,E10+,0,Thường
The Ant Bully,Wii,2006,Platform,Midway Games,0.08,0.0,0.0,0.01,0.09,45,12.0,1.4,5.0,Artificial Mind and Movement,E10+,0,Thường
Risen 3: Titan Lords,PC,2014,Role-Playing,Deep Silver,0.0,0.08,0.0,0.0,0.09,65,49.0,5.7,822.0,Piranha Bytes,M,0,Thường
Battle Fantasia,X360,2008,Fighting,505 Games,0.07,0.0,0.01,0.01,0.09,71,22.0,6.6,8.0,Arc System Works,T,0,Thường
Karaoke Revolution,XB,2004,Misc,Konami Digital Entertainment,0.06,0.02,0.0,0.0,0.09,80,13.0,8.5,4.0,Secret Level,E,0,Thường
Fire Pro Wrestling Returns,PS2,2005,Sports,505 Games,0.04,0.03,0.0,0.01,0.09,78,12.0,8.5,17.0,S-Neo,T,0,Thường
Obscure: The Aftermath,PSP,2009,Action,Playlogic Game Factory,0.05,0.03,0.0,0.01,0.09,66,25.0,8.2,20.0,Hydravision,M,0,Thường
Jimmy Neutron: Boy Genius,GC,2002,Platform,THQ,0.07,0.02,0.0,0.0,0.09,42,4.0,5.1,7.0,Big Sky Software,E,0,Thường
Henry Hatsworth in the Puzzling Adventure,DS,2009,Puzzle,Electronic Arts,0.08,0.0,0.0,0.01,0.09,82,46.0,8.0,38.0,EA Tiburon,E,0,Thường
Rollcage Stage II,PS,2000,Racing,Sony Computer Entertainment,0.05,0.03,0.0,0.01,0.09,85,7.0,8.9,16.0,Attention To Detail,E,0,Thường
Samurai Warriors 2: Xtreme Legends,PS2,2007,Action,Tecmo Koei,0.04,0.03,0.0,0.01,0.09,50,11.0,8.0,9.0,Koei,T,0,Thường
Spider-Man: Edge of Time,Wii,2011,Action,Activision,0.06,0.02,0.0,0.01,0.09,62,9.0,5.2,6.0,Beenox,T,0,Thường
Jumper: Griffin's Story,Wii,2008,Action,Eidos Interactive,0.08,0.0,0.0,0.01,0.09,28,5.0,2.5,11.0,Collision Studios,T,0,Thường
Forgotten Realms: Demon Stone,XB,2004,Action,Atari,0.06,0.02,0.0,0.0,0.09,72,17.0,6.5,6.0,Stormfront Studios,T,0,Thường
Rock Band 3,DS,2010,Misc,MTV Games,0.07,0.01,0.0,0.01,0.09,79,8.0,5.5,6.0,Backbone Entertainment,E10+,0,Thường
LEGO Star Wars II: The Original Trilogy,GBA,2006,Action,LucasArts,0.06,0.02,0.0,0.0,0.09,55,5.0,7.0,6.0,Amaze Entertainment,E,0,Thường
Tim Burton's The Nightmare Before Christmas: Oogie's Revenge,XB,2005,Adventure,Disney Interactive Studios,0.06,0.02,0.0,0.0,0.09,65,19.0,7.3,6.0,Capcom,E10+,0,Thường
Top Gear Rally,GBA,2003,Racing,Kemco,0.06,0.02,0.0,0.0,0.09,78,12.0,7.6,5.0,Tantalus Interactive,E,0,Thường
Red Faction: Armageddon,PC,2011,Shooter,THQ,0.05,0.02,0.0,0.01,0.09,75,29.0,6.7,273.0,Volition Inc.,M,0,Thường
BIT.TRIP COMPLETE,Wii,2011,Misc,Rising Star Games,0.06,0.02,0.0,0.01,0.09,84,19.0,8.7,18.0,Gaijin Games,E,0,Thường
Rugby 15,XOne,2015,Sports,Bigben Interactive,0.03,0.05,0.0,0.01,0.09,20,4.0,3.1,30.0,HB Studios Multimedia,E,0,Thường
XIII,GC,2003,Shooter,Ubisoft,0.07,0.02,0.0,0.0,0.09,73,27.0,7.7,20.0,Ubisoft Paris,M,0,Thường
Data East Arcade Classics,Wii,2010,Misc,Majesco Entertainment,0.08,0.0,0.0,0.01,0.09,56,7.0,8.2,5.0,G1M2,T,0,Thường
Wizardry: Tale of the Forsaken Land,PS2,2001,Role-Playing,Ubisoft,0.04,0.03,0.0,0.01,0.09,70,14.0,7.5,6.0,Racjin,T,0,Thường
ShellShock 2: Blood Trails,X360,2009,Shooter,Eidos Interactive,0.05,0.03,0.0,0.01,0.09,30,21.0,5.9,33.0,Rebellion,M,0,Thường
F.E.A.R. Files,X360,2007,Shooter,Vivendi Games,0.07,0.01,0.0,0.01,0.09,66,43.0,7.1,16.0,"TimeGate Studios, Day 1 Studios",M,0,Thường
The Smurfs 2,WiiU,2013,Platform,Ubisoft,0.04,0.03,0.0,0.01,0.09,42,5.0,5.6,21.0,WayForward,E,0,Thường
Lara Croft and the Temple of Osiris,PS4,2014,Action,Square Enix,0.0,0.07,0.0,0.01,0.09,74,40.0,6.7,128.0,Nixxes Software,T,0,Thường
The Sims 2: Apartment Life,PC,2008,Simulation,Electronic Arts,0.0,0.07,0.0,0.01,0.09,75,10.0,7.7,19.0,Electronic Arts,T,0,Thường
Killer7,PS2,2005,Action,Capcom,0.04,0.03,0.0,0.01,0.09,70,39.0,8.1,36.0,Grasshopper Manufacture,M,0,Thường
Age of Mythology,PC,2002,Strategy,Microsoft Game Studios,0.02,0.06,0.0,0.01,0.09,89,31.0,8.9,484.0,Ensemble Studios,T,0,Thường
Astro Boy,PS2,2004,Action,Sega,0.04,0.03,0.0,0.01,0.09,54,29.0,6.9,7.0,Sonic Team,E,0,Thường
Puss in Boots,PS3,2011,Action,THQ,0.07,0.01,0.0,0.01,0.09,70,4.0,7.0,4.0,THQ,E10+,0,Thường
Monster House,GBA,2006,Adventure,THQ,0.06,0.02,0.0,0.0,0.09,69,10.0,9.0,4.0,Artificial Mind and Movement,E,0,Thường
Cloudy With a Chance of Meatballs,X360,2009,Platform,Ubisoft,0.07,0.0,0.0,0.01,0.09,62,12.0,6.5,11.0,Ubisoft Shanghai,E,0,Thường
MetropolisMania,PS2,2001,Strategy,Natsume,0.04,0.03,0.0,0.01,0.09,63,5.0,7.1,16.0,Indi,T,0,Thường
NCAA Football 08,XB,2007,Sports,Electronic Arts,0.06,0.02,0.0,0.0,0.08,82,4.0,8.1,8.0,EA Sports,E,0,Thường
Ephemeral Fantasia,PS2,2000,Role-Playing,Konami Digital Entertainment,0.04,0.03,0.0,0.01,0.08,48,16.0,6.3,39.0,KCEJ,T,0,Thường
1 vs. 100,DS,2008,Misc,DSI Games,0.08,0.0,0.0,0.01,0.08,38,5.0,3.2,5.0,ECI,E,0,Thường
Counter-Strike: Source,PC,2004,Shooter,Vivendi Games,0.0,0.07,0.0,0.02,0.08,88,9.0,8.9,9851.0,Valve Software,M,0,Thường
Gray Matter,PC,2011,Adventure,DTP Entertainment,0.02,0.05,0.0,0.01,0.08,72,27.0,7.7,80.0,Wizarbox,T,0,Thường
America's Army: True Soldiers,X360,2007,Shooter,Ubisoft,0.08,0.0,0.0,0.01,0.08,43,11.0,6.7,55.0,Red Storm Entertainment,T,0,Thường
Raiden Fighters Aces,X360,2008,Shooter,Valcon Games,0.06,0.02,0.0,0.01,0.08,73,11.0,7.5,12.0,Gulti,E10+,0,Thường
NASCAR The Game: Inside Line,PS3,2012,Racing,Activision,0.07,0.0,0.0,0.01,0.08,76,4.0,4.5,15.0,Eutechnyx,E,0,Thường
Star Wars: Empire at War,PC,2006,Strategy,LucasArts,0.01,0.06,0.0,0.01,0.08,79,45.0,8.4,240.0,Petroglyph,T,0,Thường
BlazBlue Central Fiction,PS4,2016,Fighting,PQube,0.04,0.0,0.03,0.01,0.08,85,21.0,7.6,39.0,Arc System Works,T,0,Thường
Sega GT Online,XB,2003,Racing,Sega,0.06,0.02,0.0,0.0,0.08,72,32.0,9.2,5.0,Wow Entertainment,T,0,Thường
Knights in the Nightmare,DS,2008,Role-Playing,Sting,0.06,0.0,0.02,0.0,0.08,76,25.0,8.6,23.0,Sting,T,0,Thường
Marvel Nemesis: Rise of the Imperfects,DS,2005,Fighting,Electronic Arts,0.08,0.0,0.0,0.01,0.08,34,6.0,6.5,16.0,"EA Canada, Sensory Sweep",E10+,0,Thường
Nano Assault,3DS,2011,Shooter,Majesco Entertainment,0.08,0.0,0.0,0.01,0.08,75,8.0,7.7,18.0,Shin'en,E10+,0,Thường
Captain America: Super Soldier,3DS,2011,Action,Sega,0.05,0.02,0.0,0.01,0.08,51,9.0,5.0,6.0,High Voltage Software,T,0,Thường
Onimusha Tactics,GBA,2003,Strategy,Capcom,0.06,0.02,0.0,0.0,0.08,64,21.0,8.7,7.0,Capcom,T,0,Thường
Bomberman Jetters,GC,2002,Puzzle,Hudson Soft,0.06,0.02,0.0,0.0,0.08,70,21.0,7.9,10.0,Hudson,E,0,Thường
TOCA Race Driver 3,PS2,2006,Racing,Codemasters,0.04,0.03,0.0,0.01,0.08,82,26.0,7.2,15.0,Codemasters,E10+,0,Thường
Mad Dog McCree: Gunslinger Pack,Wii,2009,Shooter,Majesco Entertainment,0.07,0.0,0.0,0.01,0.08,31,6.0,5.0,11.0,Digital Leisure Inc.,T,0,Thường
How to Train Your Dragon 2,WiiU,2014,Adventure,Little Orbit,0.03,0.05,0.0,0.01,0.08,47,4.0,4.9,7.0,Torus Games,E10+,0,Thường
Blacksite: Area 51,PS3,2007,Shooter,Midway Games,0.07,0.01,0.0,0.01,0.08,56,23.0,6.3,18.0,Midway Studios - Austin,T,0,Thường
Disney's Donald Duck: Goin' Quackers,PS2,2000,Platform,Ubisoft,0.04,0.03,0.0,0.01,0.08,73,10.0,7.3,7.0,Disney Interactive,E,0,Thường
Ultimate Brain Games,GBA,2003,Misc,Telegames,0.06,0.02,0.0,0.0,0.08,80,9.0,8.3,7.0,Cosmigo,E,0,Thường
Exit,PSP,2005,Puzzle,Ubisoft,0.07,0.0,0.0,0.01,0.08,77,36.0,7.7,13.0,Taito Corporation,E,0,Thường
Harvey Birdman: Attorney at Law,Wii,2008,Adventure,Capcom,0.08,0.0,0.0,0.01,0.08,60,28.0,7.8,5.0,High Voltage Software,T,0,Thường
Aliens versus Predator: Extinction,XB,2003,Strategy,Electronic Arts,0.06,0.02,0.0,0.0,0.08,64,19.0,7.7,21.0,Zono Inc.,T,0,Thường
Bejeweled 3,PC,2010,Puzzle,PopCap Games,0.02,0.05,0.0,0.01,0.08,82,27.0,8.1,86.0,PopCap,E,0,Thường
RTX Red Rock,PS2,2003,Shooter,LucasArts,0.04,0.03,0.0,0.01,0.08,49,23.0,5.0,4.0,LucasArts,T,0,Thường
FIFA Street 2,XB,2006,Sports,Electronic Arts,0.06,0.02,0.0,0.0,0.08,63,30.0,7.1,9.0,EA Canada,E,0,Thường
Smart Bomb,PSP,2005,Puzzle,Eidos Interactive,0.07,0.0,0.0,0.01,0.08,45,19.0,5.4,5.0,Core Design Ltd.,E10+,0,Thường
Shining Force: Resurrection of the Dark Dragon,GBA,2004,Role-Playing,THQ,0.06,0.02,0.0,0.0,0.08,77,20.0,8.8,15.0,Amusement Vision,T,0,Thường
Shining Soul II,GBA,2003,Role-Playing,THQ,0.06,0.02,0.0,0.0,0.08,74,18.0,8.3,9.0,Grasshopper Manufacture,E,0,Thường
The Golf Club,PS4,2014,Sports,Unknown,0.05,0.02,0.0,0.01,0.08,66,11.0,6.3,67.0,HB Studios Multimedia,E,0,Thường
Hello Kitty: Roller Rescue,GC,2005,Action,Empire Interactive,0.06,0.02,0.0,0.0,0.08,64,14.0,6.8,6.0,Xpec,E,0,Thường
Metal Slug Advance,GBA,2004,Shooter,Ignition Entertainment,0.06,0.02,0.0,0.0,0.08,79,32.0,8.3,14.0,Noise Factory,T,0,Thường
Pac-Man World Rally,GC,2006,Racing,Namco Bandai Games,0.06,0.02,0.0,0.0,0.08,57,10.0,7.8,4.0,Smart Bomb Interactive,E,0,Thường
Blazing Angels: Squadrons of WWII,XB,2006,Simulation,Ubisoft,0.06,0.02,0.0,0.0,0.08,69,19.0,6.8,4.0,Ubisoft Romania,T,0,Thường
God Eater Resurrection,PS4,2015,Action,Namco Bandai Games,0.0,0.0,0.08,0.0,0.08,70,18.0,7.8,44.0,"Shift, Bandai Namco Games",T,0,Thường
NHL 2K7,X360,2006,Sports,Take-Two Interactive,0.07,0.0,0.0,0.01,0.08,78,51.0,7.9,166.0,Kush Games,E10+,0,Thường
Miami Nights: Singles in the City,DS,2008,Simulation,Ubisoft,0.08,0.0,0.0,0.01,0.08,48,6.0,7.1,7.0,Gameloft,T,0,Thường
Shovel Knight,PS4,2015,Platform,Yacht Club Games,0.03,0.03,0.0,0.01,0.08,90,18.0,7.6,312.0,Yacht Club Games,E,0,Thường
Strider 2,PS,2000,Platform,Virgin Interactive,0.05,0.03,0.0,0.01,0.08,69,15.0,8.1,11.0,Capcom,E,0,Thường
Invizimals: The Alliance,PSV,2013,Action,Sony Computer Entertainment,0.0,0.06,0.0,0.02,0.08,69,16.0,6.8,10.0,Novarama,E10+,0,Thường
Death Jr. and the Science Fair of Doom,DS,2007,Platform,Konami Digital Entertainment,0.08,0.0,0.0,0.01,0.08,47,23.0,7.5,6.0,Foundation 9 Entertainment,E10+,0,Thường
Shin Megami Tensei: Digital Devil Saga 2,PS2,2005,Role-Playing,Ghostlight,0.04,0.03,0.0,0.01,0.08,82,38.0,7.9,38.0,Atlus Co.,M,0,Thường
Pro Evolution Soccer 2013,PC,2012,Sports,Konami Digital Entertainment,0.0,0.07,0.0,0.01,0.08,80,8.0,6.9,182.0,Konami,E,0,Thường
Battleborn,PC,2016,Shooter,Take-Two Interactive,0.04,0.04,0.0,0.01,0.08,69,34.0,6.9,400.0,Gearbox Software,T,0,Thường
Agatha Christie: Evil Under the Sun,Wii,2008,Adventure,The Adventure Company,0.06,0.01,0.0,0.01,0.08,46,6.0,7.3,6.0,AWE Games,T,0,Thường
Don King Boxing,DS,2009,Sports,Take-Two Interactive,0.06,0.01,0.0,0.01,0.08,71,4.0,7.8,5.0,Venom Games,T,0,Thường
Grand Prix Challenge,PS2,2002,Racing,Atari,0.04,0.03,0.0,0.01,0.08,76,9.0,9.2,9.0,Atari,E,0,Thường
FIFA Soccer 2005,GBA,2004,Sports,Electronic Arts,0.06,0.02,0.0,0.0,0.08,75,4.0,7.8,5.0,EA Canada,E,0,Thường
ShellShock 2: Blood Trails,PS3,2009,Shooter,Eidos Interactive,0.04,0.03,0.0,0.01,0.08,35,18.0,4.8,27.0,Rebellion,M,0,Thường
Mega Man Legacy Collection,PS4,2016,Platform,Capcom,0.07,0.0,0.0,0.02,0.08,77,22.0,6.1,55.0,Digital Eclipse,E,0,Thường
Knights Contract,PS3,2011,Action,Namco Bandai Games,0.04,0.03,0.0,0.01,0.08,51,37.0,6.0,8.0,Game Republic,M,0,Thường
NHL 06,GC,2005,Sports,Electronic Arts,0.06,0.02,0.0,0.0,0.08,78,18.0,9.3,7.0,EA Canada,E10+,0,Thường
State of Emergency 2,PS2,2006,Shooter,SouthPeak Games,0.04,0.03,0.0,0.01,0.08,44,36.0,5.8,15.0,DC Studios,M,0,Thường
Fatal Frame III: The Tormented,PS2,2005,Action,Take-Two Interactive,0.04,0.03,0.0,0.01,0.08,78,46.0,8.9,58.0,Tecmo,M,0,Thường
Seven Samurai 20XX,PS2,2004,Action,Sega,0.04,0.03,0.0,0.01,0.08,52,31.0,7.0,6.0,Dimps Corporation,T,0,Thường
Adventure Time: The Secret of the Nameless Kingdom,3DS,2014,Action,Little Orbit,0.0,0.07,0.0,0.0,0.08,65,5.0,5.6,8.0,WayForward,E10+,0,Thường
Risen 3: Titan Lords,PS3,2014,Role-Playing,Deep Silver,0.02,0.05,0.0,0.01,0.08,36,8.0,3.7,77.0,Piranha Bytes,M,0,Thường
Tornado Outbreak,X360,2009,Action,Konami Digital Entertainment,0.07,0.0,0.0,0.01,0.08,62,12.0,8.0,6.0,Loose Cannon Studios,E10+,0,Thường
Ninjabread Man,Wii,2007,Action,Popcorn Arcade,0.07,0.0,0.0,0.01,0.08,20,6.0,1.7,52.0,Data Design Interactive,E,0,Thường
Tom Clancy's Splinter Cell: Pandora Tomorrow,GC,2004,Action,Ubisoft,0.06,0.02,0.0,0.0,0.08,78,25.0,8.0,11.0,Ubisoft,T,0,Thường
Battlefield 2,PC,2005,Shooter,Electronic Arts,0.0,0.07,0.0,0.01,0.08,91,55.0,8.4,837.0,Digital Illusions,T,0,Thường
Swingerz Golf,GC,2002,Sports,Eidos Interactive,0.06,0.02,0.0,0.0,0.08,72,11.0,9.3,4.0,Telenet,E,0,Thường
Titanfall 2,PC,2016,Shooter,Electronic Arts,0.03,0.04,0.0,0.01,0.08,85,27.0,8.0,488.0,Respawn Entertainment,M,0,Thường
Persona 4: Arena Ultimax,X360,2014,Fighting,Atlus,0.06,0.01,0.0,0.01,0.08,85,15.0,7.4,35.0,Arc System Works,T,0,Thường
Supremacy MMA,X360,2011,Fighting,505 Games,0.05,0.02,0.0,0.01,0.08,49,17.0,6.2,11.0,Kung Fu Factory,M,0,Thường
The King of Fighters 2006,PS2,2006,Fighting,Ignition Entertainment,0.01,0.01,0.05,0.0,0.08,66,23.0,8.6,17.0,SNK Playmore,T,0,Thường
Nobunaga's Ambition: Rise to Power,PS2,2004,Strategy,Tecmo Koei,0.0,0.0,0.08,0.0,0.08,70,7.0,8.8,6.0,Koei,T,0,Thường
FIFA Soccer 2003,GC,2002,Sports,Electronic Arts,0.06,0.02,0.0,0.0,0.08,86,12.0,7.8,10.0,EA Canada,E,0,Thường
Major League Baseball 2K11,PC,2011,Sports,Take-Two Interactive,0.06,0.01,0.0,0.01,0.08,74,5.0,5.9,16.0,Visual Concepts,E,0,Thường
The Italian Job,XB,2003,Racing,Eidos Interactive,0.06,0.02,0.0,0.0,0.08,54,22.0,5.8,5.0,Climax Group,T,0,Thường
Smuggler's Run: Warzones,GC,2002,Misc,Take-Two Interactive,0.06,0.02,0.0,0.0,0.08,79,23.0,6.9,11.0,Rockstar San Diego,T,0,Thường
SafeCracker: The Ultimate Puzzle Adventure,Wii,2008,Puzzle,The Adventure Company,0.07,0.01,0.0,0.01,0.08,56,7.0,7.8,4.0,Kheops Studio,E,0,Thường
Warriors Orochi 3 Hyper,WiiU,2012,Action,Tecmo Koei,0.04,0.02,0.02,0.01,0.08,64,18.0,7.4,31.0,Omega Force,T,0,Thường
NBA 10: The Inside,PSP,2009,Sports,Sony Computer Entertainment,0.07,0.0,0.0,0.01,0.08,69,13.0,3.0,13.0,SCEA San Diego Studios,E,0,Thường
PAC-MAN and the Ghostly Adventures,PS3,2013,Platform,Namco Bandai Games,0.03,0.03,0.0,0.01,0.08,51,6.0,3.1,7.0,"Namco Bandai Games, Monkey Bar Games",E10+,0,Thường
Space Channel 5 Special Edition,PS2,2003,Misc,Agetec,0.04,0.03,0.0,0.01,0.08,79,16.0,8.6,10.0,UGA,T,0,Thường
The Legend of Alon D'ar,PS2,2001,Role-Playing,Ubisoft,0.04,0.03,0.0,0.01,0.08,43,14.0,6.7,10.0,Stormfront Studios,T,0,Thường
Big Mutha Truckers,GC,2003,Racing,Empire Interactive,0.06,0.02,0.0,0.0,0.08,63,5.0,8.2,6.0,Eutechnyx,T,0,Thường
Super Robot Taisen OG Saga: Endless Frontier,DS,2008,Role-Playing,Namco Bandai Games,0.07,0.0,0.0,0.01,0.08,73,22.0,9.0,22.0,Monolith Soft,T,0,Thường
Sniper: Ghost Warrior 2,PC,2013,Shooter,City Interactive,0.02,0.05,0.0,0.01,0.08,52,24.0,5.8,320.0,City Interactive,M,0,Thường
Samurai Shodown Sen,X360,2009,Fighting,Rising Star Games,0.07,0.01,0.0,0.01,0.08,46,33.0,5.2,12.0,K2 LLC,M,0,Thường
Samurai Western,PS2,2004,Action,505 Games,0.04,0.03,0.0,0.01,0.08,58,34.0,7.6,5.0,Acquire,M,0,Thường
Looney Tunes: Acme Arsenal,X360,2007,Action,Warner Bros. Interactive Entertainment,0.06,0.01,0.0,0.01,0.08,40,15.0,6.8,13.0,Red Tribe,E10+,0,Thường
Line Rider 2: Unbound,DS,2008,Puzzle,Deep Silver,0.07,0.0,0.0,0.01,0.08,59,23.0,5.6,5.0,InXile Entertainment,E,0,Thường
Harry Potter and the Sorcerer's Stone,GC,2003,Action,Electronic Arts,0.06,0.02,0.0,0.0,0.08,62,11.0,8.3,6.0,Warthog,E,0,Thường
High Heat Major League Baseball 2004,XB,2003,Sports,3DO,0.06,0.02,0.0,0.0,0.08,83,14.0,8.4,8.0,3DO,E,0,Thường
TimeSplitters: Future Perfect,GC,2005,Shooter,Electronic Arts,0.06,0.02,0.0,0.0,0.08,82,32.0,9.1,41.0,Free Radical Design,M,0,Thường
"Warhammer 40,000: Dawn of War II - Retribution",PC,2011,Strategy,THQ,0.0,0.06,0.0,0.02,0.08,80,52.0,7.8,235.0,Relic,M,0,Thường
Incredible Crisis,PS,1999,Action,Titus,0.04,0.03,0.0,0.01,0.08,80,11.0,7.5,11.0,Polygon Magic,T,0,Thường
The King of Fighters EX2: Howling Blood,GBA,2002,Fighting,Marvelous Interactive,0.06,0.02,0.0,0.0,0.08,80,10.0,9.1,10.0,Marvelous,T,0,Thường
Ice Age 2: The Meltdown,Wii,2006,Platform,Vivendi Games,0.06,0.01,0.0,0.01,0.08,66,9.0,7.8,5.0,Vivendi Games,E10+,0,Thường
Knights Contract,X360,2011,Action,Namco Bandai Games,0.05,0.03,0.0,0.01,0.08,49,41.0,5.6,16.0,Game Republic,M,0,Thường
Hidden Invasion,PS2,2001,Shooter,Swing! Entertainment,0.04,0.03,0.0,0.01,0.08,39,4.0,5.8,4.0,Toka,T,0,Thường
Superman: Shadow of Apokolips,GC,2003,Action,Atari,0.06,0.02,0.0,0.0,0.08,66,7.0,7.3,8.0,Atari,E,0,Thường
Armored Core 3 Portable,PSP,2009,Simulation,From Software,0.0,0.0,0.08,0.0,0.08,43,6.0,6.7,6.0,From Software,T,0,Thường
PAC-MAN and the Ghostly Adventures,X360,2013,Platform,Namco Bandai Games,0.04,0.03,0.0,0.01,0.08,49,7.0,5.1,13.0,"Namco Bandai Games, Monkey Bar Games",E10+,0,Thường
Batman: Dark Tomorrow,GC,2003,Action,Kemco,0.06,0.02,0.0,0.0,0.08,29,14.0,3.2,19.0,Kemco,T,0,Thường
Crush,PSP,2007,Puzzle,Sega,0.07,0.0,0.0,0.01,0.08,83,41.0,9.0,21.0,Zoe Mode,E10+,0,Thường
The First Templar,PC,2011,Action,Kalypso Media,0.06,0.01,0.0,0.01,0.08,57,19.0,5.8,60.0,Haemimont,T,0,Thường
Earth Defense Force 2017,X360,2006,Action,D3Publisher,0.04,0.0,0.03,0.0,0.08,69,55.0,7.7,60.0,Sandlot,T,0,Thường
Tomb Raider: Legend,GC,2006,Action,Eidos Interactive,0.06,0.02,0.0,0.0,0.08,78,6.0,7.8,8.0,Crystal Dynamics,T,0,Thường
RoadKill,XB,2003,Action,Midway Games,0.06,0.02,0.0,0.0,0.08,68,23.0,7.4,5.0,Terminal Reality,M,0,Thường
Game of Thrones,PC,2012,Role-Playing,Focus Home Interactive,0.0,0.07,0.0,0.01,0.08,58,23.0,6.5,345.0,"Cyanide, Cyanide Studios",M,0,Thường
From Russia With Love,PSP,2006,Action,Electronic Arts,0.07,0.0,0.0,0.01,0.08,61,33.0,6.9,12.0,Rebellion,T,0,Thường
Lost Dimension,PSV,2014,Role-Playing,Nippon Ichi Software,0.03,0.01,0.02,0.02,0.08,72,28.0,8.3,35.0,FuRyu,T,0,Thường
Resident Evil 6,PS4,2016,Shooter,Capcom,0.06,0.0,0.0,0.01,0.08,60,19.0,6.7,94.0,Capcom,M,0,Thường
Assassin's Creed: Rogue,PC,2015,Action,Ubisoft,0.05,0.02,0.0,0.01,0.08,74,25.0,7.5,362.0,Ubisoft,M,0,Thường
Taz Wanted,GC,2002,Platform,Atari,0.06,0.02,0.0,0.0,0.08,61,5.0,7.0,5.0,Blitz Games,E,0,Thường
Tomb Raider: Underworld,PC,2008,Action,Eidos Interactive,0.0,0.06,0.0,0.01,0.08,80,20.0,7.7,272.0,Nixxes Software,T,0,Thường
Evolution Worlds,GC,2002,Role-Playing,Ubisoft,0.06,0.02,0.0,0.0,0.08,63,20.0,8.0,10.0,Sting,E,0,Thường
